Store Code,DC Code,DC Name,Nama Toko,Kelurahan,Kecamatan,Kab/Kota,Latitude,Longitude,Tipe
TI29,KY10,BALARAJA,CENDRAWASIH 2,KELAPA DUA,KEBONJERUK,KOTA JAKARTA BARAT,-6.151240,106.721450,ALFAMART
TI30,KY11,BALARAJA,PERUM MUSTIKA,PASIR NANGKA,TIGARAKSA,KAB. TANGERANG,-6.242121,106.473698,ALFAMART
TI31,KY10,BALARAJA,SUNSET AVENUE [SSAV],PEGADUNGAN,KALIDERES,KOTA TANGERANG,-6.123293,106.694372,ALFAMART
TI32,KZ01,CIKOKOL,RAYA SASA,TANAH TINGGI,TANGERANG,KOTA JAKARTA TIMUR,-6.266860,106.970190,ALFAMART
TI33,KY10,BALARAJA,LINTAS SUMATERA KM 15,KUNCIRAN,PINANG,KOTA TANGERANG,-6.227742,106.660368,ALFAMART
TI34,KY10,BALARAJA,LINTAS GARUDA 1676,KAMAL MUARA,PENJARINGAN,KOTA TANGERANG,-6.204388,106.605012,ALFAMART
TI36,KY10,BALARAJA,SINTANALA BARU,KARANG SARI,NEGLASARI,KOTA TANGERANG,-6.165083,106.634750,ALFAMART
TI37,KY10,BALARAJA,PURI AGUNG [PIGU],KUTA BARU,PASAR KEMIS,KABUPATEN TANGERANG,-6.157128,106.579838,ALFAMART
TI38,KY10,BALARAJA,HANG JEBAT PERAWANG,SUDIMARA PINANG,PINANG,KOTA TANGERANG,-6.225281,106.692262,ALFAMART
TI39,KY10,BALARAJA,GRIYA SUTERA /F [GRST],TALAGASARI,BALARAJA,KOTA TANGERANG,-6.207680,106.609800,ALFAMART
TI40,KY10,BALARAJA,DIPATI UKUR/F [DIUK],UWUNG JAYA,CIBODAS,KOTA TANGERANG,-6.206800,106.610290,ALFAMART
TI41,KY10,BALARAJA,CURUG WETAN [CRWT],CURUG WETAN,CURUG,KABUPATEN TANGERANG,-6.260457,106.565358,ALFAMART
TI42,KY10,BALARAJA,SEI BALAI BATU BARA,UWUNG JAYA,CIBODAS,KOTA TANGERANG,-6.230180,106.588180,ALFAMART
TI43,KY10,BALARAJA,KP PEUSAR KARAWACI [KRWC],BINONG,CURUG,KOTA TANGERANG,-6.229631,106.583392,ALFAMART
TI45,KY10,BALARAJA,RUKO OSAKA 2 [RKO2],SALEMBARAN,KOSAMBI,KABUPATEN TANGERANG,-6.052871,106.684137,ALFAMART
TI46,KY10,BALARAJA,ANGGREK LOKA [AGLK],RAWA BUNTU,SERPONG,KOTA TANGERANG SELATAN,-6.303109,106.671761,ALFAMART
TI47,KY10,BALARAJA,PANDAK GEDE,SUKA MANAH,RAJEG,KOTA DENPASAR,-8.583906,115.125836,ALFAMART
TI48,KY11,BALARAJA,RUKO BIZZLINK,SUKA MULYA,TIGARAKSA,KAB. TANGERANG,-6.237426,106.500353,ALFAMART
TI49,KY10,BALARAJA,WIDARI VILLAGE/F [WDVG],BOJONG KAMAL,LEGOK,KOTA TANGERANG,-6.223726,106.587642,ALFAMART
TI50,KY10,BALARAJA,SAGA KEPUH [SGKP],SAGA,BALARAJA,KABUPATEN TANGERANG,-6.168888,106.454022,ALFAMART
TI51,KY10,BALARAJA,KUNCIRAN BARU,KUNCIRAN INDAH,PINANG,KOTA TANGERANG,-6.216150,106.585170,ALFAMART
TI52,KY11,BALARAJA,RY SERANG KM. 29/F [RG29],CANGKUDU,BALARAJA,KOTA SERANG,-6.227610,106.434270,ALFAMART
TI56,KY11,BALARAJA,LAVENDER TENJO [LVTJ],BABAKAN,TENJO,KABUPATEN TANGERANG,-6.343412,106.458960,ALFAMART
TI57,KY10,BALARAJA,PERUM PONDOK ARUM [ARUM],BUGEL,KARAWACI,KOTA TANGERANG,-6.171224,106.607390,ALFAMART
TI58,KY10,BALARAJA,T1B KEBERANGKATAN /F [T1BK],BULAKAN,CIBEBER,KOTA TANGERANG,-6.127850,106.656840,ALFAMART
TI59,KY10,BALARAJA,T1B KEBERANGKATAN 2/F [T1B2],PAJANG,BENDA,KOTA TANGERANG,-6.130645,106.656174,ALFAMART
TI60,KY10,BALARAJA,RUKO OSRC [OSRC],SALEMBARAN,KOSAMBI,KOTA TANGERANG,-6.195350,106.617930,ALFAMART
TI61,KY10,BALARAJA,POINT PANTAI INDAH ANCOL,PEGADUNGAN,KALIDERES,KOTA TANGERANG,-6.197360,106.614650,ALFAMART
TI62,KY10,BALARAJA,POIN PIK 2 CENTER,SALEMBARAN,KOSAMBI,KOTA TANGERANG,-6.198300,106.614850,ALFAMART
TI63,KY10,BALARAJA,SKY HOUSE ALSUT,KUNCIRAN,PINANG,KOTA TANGERANG,-6.203300,106.614920,ALFAMART
TI64,KY10,BALARAJA,T2E KEBERANGKATAN,PAJANG,BENDA,KOTA TANGERANG,-6.122986,106.651903,ALFAMART
TI65,KY10,BALARAJA,RAYA KEDATON BARU,PASIR GADUNG,CIKUPA,KABUPATEN TANGERANG,-6.201070,106.523671,ALFAMART
TI66,KY10,BALARAJA,BY PASS DARMAGIRI 2,SANGIANG JAYA,PERIUK,KOTA TANGERANG,-6.206000,106.615110,ALFAMART
TI67,KY10,BALARAJA,RUKO SOHO ORCHARD,SALEMBARAN,KOSAMBI,KOTA TANGERANG,-6.207350,106.614200,ALFAMART
TI68,KY10,BALARAJA,NINETREE TELUK NAGA,TELUK NAGA,TELUKNAGA,KABUPATEN TANGERANG,-6.097612,106.644216,ALFAMART
TI69,KY11,BALARAJA,MARGOLUWIH,PONDOK KACANG BARAT,PONDOK AREN,KOTA TANGERANG SELATAN,-6.261170,106.686160,ALFAMART
TI70,KY10,BALARAJA,UNTUNG SURAPATI,CIMONE JAYA,KARAWACI,KOTA TANGERANG,-6.232650,106.584790,ALFAMART
TI71,KY10,BALARAJA,DIPATI UNUS,CIBODAS,CIBODAS,KOTA TANGERANG,-6.229631,106.583392,ALFAMART
TI72,KY11,BALARAJA,GANDARIA SENTRALAND,PARUNG PANJANG,PARUNG PANJANG,KOTA TANGERANG,-6.185483,106.617663,ALFAMART
TI73,KY11,BALARAJA,KAUMAN TULUNGAGUNG,CIBUNAR,PARUNG PANJANG,KABUPATEN TANGERANG,-6.351220,106.555790,ALFAMART
TI74,KY10,BALARAJA,RUKO MEGA KUNINGAN,SALEMBARAN,KOSAMBI,KABUPATEN TANGERANG,-6.045130,106.696877,ALFAMART
TI75,KY11,BALARAJA,MILLENIUM CITY,KABASIRAN,PARUNG PANJANG,KOTA TANGERANG,-6.181937,106.620070,ALFAMART
TI76,KY11,BALARAJA,RUKO HIVE DIPONEGORO,BENCONGAN,KELAPA DUA,KOTA TANGERANG,-6.177970,106.619480,ALFAMART
TI77,KY11,BALARAJA,TIPAR JAMBE,TIPARRAYA,JAMBE,KABUPATEN TANGERANG,-6.316505,106.482589,ALFAMART
TI78,KY10,BALARAJA,RUKO TAMAN CIBODAS,SANGIANG JAYA,PERIUK,KABUPATEN TANGERANG,-6.231920,106.578910,ALFAMART
TI79,KY11,BALARAJA,RAWA BUNTU SELATAN 2,RAWA BUNTU,SERPONG,KOTA TANGERANG SELATAN,-6.307103,106.683789,ALFAMART
TI80,KY11,BALARAJA,CITRA GARDEN SERPONG,CISAUK,CISAUK,KOTA TANGERANG SELATAN,-6.332455,106.635213,ALFAMART
TI81,KY10,BALARAJA,KOREAN TOWN,GONDRONG,CIPONDOH,KOTA TANGERANG,-6.185612,106.701704,ALFAMART
TI83,KY11,BALARAJA,SPBU BP ASTERRA WEST,CIJANTRA,PAGEDANGAN,KABUPATEN TANGERANG,-6.288057,106.617574,ALFAMART
TI84,KY10,BALARAJA,MARINA BAY LOFT,MUARA,TELUKNAGA,KABUPATEN TANGERANG,-6.221360,106.562200,ALFAMART
TI85,KY10,BALARAJA,DS BINTARO,PONDOK PUCUNG,PONDOK AREN,KOTA TANGERANG SELATAN,-6.277950,106.718216,ALFAMART
TI86,KY11,BALARAJA,HIVE ESSENCE,BINONG,CURUG,KABUPATEN TANGERANG,-6.284520,106.638750,ALFAMART
TI87,KY11,BALARAJA,PONDOK JAYA,PONDOK JAYA,PONDOK AREN,KOTA TANGERANG SELATAN,-6.268930,106.717500,ALFAMART
TI88,KY11,BALARAJA,ELANG BINTARO,PONDOK PUCUNG,PONDOK AREN,KOTA TANGERANG SELATAN,-6.281250,106.738750,ALFAMART
TI89,KY10,BALARAJA,DANGDANG,DANGDANG,CISAUK,KABUPATEN TANGERANG,-6.348832,106.612112,ALFAMART
TI90,KY11,BALARAJA,RUKO ELEVEE,PANUNGGANGAN TIMUR,PINANG,KOTA TANGERANG,-6.225180,106.656852,ALFAMART
TI91,KY10,BALARAJA,AROSBAYA,CISAUK,CISAUK,KOTA TANGERANG SELATAN,-6.334228,106.634073,ALFAMART
TI92,KY10,BALARAJA,SIMPANG TIGA,CIBOGO,CISAUK,KABUPATEN TANGERANG,-6.329120,106.639531,ALFAMART
TI93,KY11,BALARAJA,DUTA BINTARO 2,KUNCIRAN,PINANG,KOTA TANGERANG,-6.234520,106.681240,ALFAMART
TI94,KY11,BALARAJA,CIPTO MANGUNKUSUMO 5,SUDIMARA TIMUR,CILEDUG,KOTA TANGERANG,-6.176880,106.632820,ALFAMART
TI95,KY11,BALARAJA,SUNSET AVENUE 2,PEGADUNGAN,KALIDERES,KOTA TANGERANG,-6.177890,106.633610,ALFAMART
TI96,KY11,BALARAJA,PASIR GINTUNG 2,PASIR GINTUNG,JAYANTI,KOTA TANGERANG,-6.179350,106.630340,ALFAMART
TI97,KY11,BALARAJA,DS HIERA,CARINGIN,LEGOK,KOTA TANGERANG,-6.178150,106.630210,ALFAMART
TI98,KY11,BALARAJA,RANCA ASRI TERRACE,CIATER,SERPONG,KOTA TANGERANG,-6.175650,106.626110,ALFAMART
TI99,KY11,BALARAJA,PERMATA DARU,DARU,JAMBE,KABUPATEN TANGERANG,-6.337516,106.496268,ALFAMART
TJ01,KY11,BALARAJA,AL BARKAH,SUDIMARA BARAT,CILEDUG,KOTA TANGERANG,-6.183690,106.626470,ALFAMART
TJ02,KY11,BALARAJA,RAYA TENJO 2,TENJO,TENJO,KOTA TANGERANG,-6.177600,106.634540,ALFAMART
TJ03,KY11,BALARAJA,RAMBAY,SUKAMANTRI,PASAR KEMIS,KOTA TANGERANG,-6.173858,106.633390,ALFAMART
TJ04,KY11,BALARAJA,PERTIGAAN TNH MERAH,TANAH MERAH,SEPATAN TIMUR,KOTA TANGERANG,-6.168740,106.635600,ALFAMART
TJ05,KY11,BALARAJA,TER 1B KEBERANGKATAN,PAJANG,BENDA,KOTA TANGERANG,-6.165083,106.634750,ALFAMART
TJ08,KZ01,CIKOKOL,STASIUN HIERA JATAKE,JATAKE,JATIUWUNG,KABUPATEN TANGERANG,-6.201500,106.573868,ALFAMART
TK80,DC_REG,DC REGIONAL,PRIGEN PANDAAN PASURUAN,-,-,KOTA PASURUAN,-7.642606,112.908867,ALFAMART
TKWM,DC_REG,DC REGIONAL,FRESH RAYA PUPUTAN DENPASAR,-,-,KOTA DENPASAR,-8.670442,115.214643,ALFAMART
TLA6,DC_REG,DC REGIONAL,KUSUMA YUDA,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TLA8,DC_REG,DC REGIONAL,MAWAR 2,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TLJZ,DC_REG,DC REGIONAL,TIRTA NADI - DENPASAR,-,-,KOTA DENPASAR,-8.667586,115.209886,ALFAMART
TMMX,DC_REG,DC REGIONAL,MAWAR TABANAN,-,-,KABUPATEN TABANAN,-8.542934,115.124839,ALFAMART
TMUF,DC_REG,DC REGIONAL,CELUK 3,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TNHH,DC_REG,DC REGIONAL,TRENGGULI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TNNX,DC_REG,DC REGIONAL,KUSUMAYUDHA BARAT - BANGLI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TO81,DC_REG,DC REGIONAL,JATAKE,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TOBX,DC_REG,DC REGIONAL,KEBO IWA,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TOCF,DC_REG,DC REGIONAL,JUNCTION BATUR LAKE,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TOPH,DC_REG,DC REGIONAL,SUWUNG BATAN KENDAL,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TOTJ,DC_REG,DC REGIONAL,PENELOKAN SEKARDADI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TPAL,DC_REG,DC REGIONAL,IMAM BONJOL,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQ20,DC_REG,DC REGIONAL,CANDI KUNING,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQ22,DC_REG,DC REGIONAL,KINTAMANI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQ30,DC_REG,DC REGIONAL,FRESH GATOT SUBROTO,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQ31,DC_REG,DC REGIONAL,MAS UBUD,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQ87,DC_REG,DC REGIONAL,ANTASURA,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQE0,DC_REG,DC REGIONAL,PULAU MENJANGAN,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TQWG,DC_REG,DC REGIONAL,RAYA TUKAD BADUNG - DENPASAR,-,-,KOTA DENPASAR,-8.674669,115.211276,ALFAMART
TQX0,DC_REG,DC REGIONAL,RAYA PENELOKAN KINTAMANI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TS5F,DC_REG,DC REGIONAL,KAPTEN DIPTA - GIANYAR,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TSWF,DC_REG,DC REGIONAL,PULAU BUNGIN NO 89 - DENPASAR,-,-,KOTA DENPASAR,-8.669912,115.214311,ALFAMART
TSZJ,DC_REG,DC REGIONAL,PASUNG GERIGIS - GIANYAR,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TT10,DC_REG,DC REGIONAL,IDM GIRI MEKAR,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TUSA,DC_REG,DC REGIONAL,LATUSARI,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TWWS,DC_REG,DC REGIONAL,BEDUGUL 2,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TWZ5,DC_REG,DC REGIONAL,IMAM BONJOL NO 83 - DENPASAR,-,-,KOTA DENPASAR,-8.666782,115.215028,ALFAMART
TY01,KY11,BALARAJA,DC DEPO BALARAJA,DEPOK,DEPOK,KOTA TANGERANG,-6.239790,106.662580,ALFAMART
TYER,DC_REG,DC REGIONAL,BY PASS NGURAH RAI NO 269,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TZ01,KY10,BALARAJA,DC SAT BALARAJA,KARANGSATU,KARANGBAHAGIA,KOTA TANGERANG SELATAN,-6.267510,106.654410,ALFAMART
TZOG,DC_REG,DC REGIONAL,TAMAN TANDA,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TZRI,DC_REG,DC REGIONAL,RAYA PEMOGAN NO 245,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TZWC,DC_REG,DC REGIONAL,PULAU MOYO NO 50 - DENPASAR,-,-,KOTA DENPASAR,-8.665524,115.213501,ALFAMART
U002,UZ01,SIDOARJO,SPBU BIRG. KATAMSO [SKA],KEPUH KIRIMAN,WARU,KABUPATEN SIDOARJO,-7.350170,112.758560,ALFAMART
U003,UZ01,SIDOARJO,TK. PABEAN [PBN],PABEAN,SEDATI,KABUPATEN SIDOARJO,-7.368180,112.763300,ALFAMART
U004,UZ01,SIDOARJO,TAMBAK REJO [TAJO],TAMBAKREJO,WARU,KABUPATEN SIDOARJO,-7.358130,112.777590,ALFAMART
U008,UZ01,SIDOARJO,WEDORO SIDOARJO[WRO],WEDORO KLURAK,CANDI,KABUPATEN SIDOARJO,-7.475069,112.736663,ALFAMART
U009,UZ01,SIDOARJO,BRIGJEN KATAMSO [BESO],WEDORO,WARU,KOTA SURABAYA,-7.349650,112.748650,ALFAMART
U010,UZ01,SIDOARJO,ABDURRACHMAN [ABMN],PABEAN,SEDATI,KABUPATEN SIDOARJO,-7.367290,112.755010,ALFAMART
U014,UZ01,SIDOARJO,TK.BRATANG GEDE [BAGE],NGAGELREJO,WONOKROMO,KOTA SURABAYA,-7.298190,112.749510,ALFAMART
U017,UZ01,SIDOARJO,TK.NGINDEN SEMOLO [NINO],NGIDEN JANGKUNGAN,SUKOLILO,KOTA SURABAYA,-7.299640,112.763430,ALFAMART
U020,UZ01,SIDOARJO,BRATANG BINANGUN 2 [BBN2],BARATAJAYA,GUBENG,KOTA SURABAYA,-7.295421,112.759732,ALFAMART
U021,UZ01,SIDOARJO,KUTISARI [KUSI],KUTISARI,TENGGILIS MEJOYO,KOTA SURABAYA,-7.336140,112.743750,ALFAMART
U022,UZ01,SIDOARJO,TK. GAJAH MADA SIDOARJO [GJMA],SAWOTRATAP,GEDANGAN,KABUPATEN SIDOARJO,-7.367670,112.731030,ALFAMART
U025,UZ01,SIDOARJO,KUTISARI UTARA 2 [KUA2],KUTISARI,TENGGILIS MEJOYO,KOTA SURABAYA,-7.332410,112.743200,ALFAMART
U028,UZ01,SIDOARJO,KUTISARI UTARA [KUTA],KUTISARI,TENGGILIS MEJOYO,KOTA SURABAYA,-7.331120,112.748620,ALFAMART
U030,UZ01,SIDOARJO,WIGUNA GN ANYAR [WGNA],GUNUNGANYARTAMBAK,GUNUNG ANYAR,KOTA SURABAYA,-7.333750,112.799700,ALFAMART
U031,UZ01,SIDOARJO,SEMOLOWARU UTARA V [SUV],SEMOLOWARU,SUKOLILO,KOTA SURABAYA,-7.299460,112.779540,ALFAMART
U032,UZ01,SIDOARJO,TK. SEMOLOWARU-2 [SMW2],SEMOLOWARU,SUKOLILO,KOTA SURABAYA,-7.301480,112.775580,ALFAMART
U034,UZ01,SIDOARJO,MEDOKAN AYU [MAYU],MEDOKAN AYU,RUNGKUT,KOTA SURABAYA,-7.330270,112.795100,ALFAMART
U035,UZ01,SIDOARJO,KALIRUNGKUT [KRKT],KALI RUNGKUT,RUNGKUT,KOTA SURABAYA,-7.315070,112.769210,ALFAMART
U036,UZ01,SIDOARJO,TK. SEMOLOWARU [SEMO],SEMOLOWARU,SUKOLILO,KOTA SURABAYA,-7.303340,112.778860,ALFAMART
U038,UZ01,SIDOARJO,PANJANG JIWO [PJWO],PANJANG JIWO,TENGGILIS MEJOYO,KOTA SURABAYA,-7.307060,112.763160,ALFAMART
U039,UZ01,SIDOARJO,TK. BENDUL MERISI [BDM],JAGIR,WONOKROMO,KOTA SURABAYA,-7.305860,112.744560,ALFAMART
U040,UZ01,SIDOARJO,KENDANGSARI INDUSTRI [KGSI],KENDANGSARI,TENGGILIS MEJOYO,KOTA SURABAYA,-7.329080,112.748860,ALFAMART
U042,UZ01,SIDOARJO,TENGGILIS MEJOYO 2 [TYO2],TENGGILIS MEJOYO,TENGGILIS MEJOYO,KOTA SURABAYA,-7.316020,112.764490,ALFAMART
U049,UZ01,SIDOARJO,KETINTANG SELATAN[KGSN],KARAH,JAMBANGAN,KOTA SURABAYA,-7.316980,112.722560,ALFAMART
U050,UZ01,SIDOARJO,RUNGKUT ASRI 2[RTI2],KALI RUNGKUT,RUNGKUT,KOTA SURABAYA,-7.325730,112.775690,ALFAMART
U051,UZ01,SIDOARJO,ABDUL KARIM [ARIM],RUNGKUT MENANGGAL,GUNUNG ANYAR,KOTA SURABAYA,-7.339300,112.773050,ALFAMART
U052,UZ01,SIDOARJO,TK. RUNGKUT MADYA 2 [RTY2],RUNGKUT KIDUL,RUNGKUT,KOTA SURABAYA,-7.331460,112.779340,ALFAMART
U056,UZ01,SIDOARJO,TK. RUNGKUT MADYA [RKM],RUNGKUT KIDUL,RUNGKUT,KOTA SURABAYA,-7.331700,112.786830,ALFAMART
U057,UZ01,SIDOARJO,PANDUGO 3 [PAN3],PENJARINGAN SARI,RUNGKUT,KOTA SURABAYA,-7.320790,112.789220,ALFAMART
U059,UZ01,SIDOARJO,SPBU LIDAH WETAN [LWTN],LIDAH WETAN,LAKARSANTRI,KOTA SURABAYA,-7.306800,112.664160,ALFAMART
U060,UZ01,SIDOARJO,LAKARSANTRI [LRSI],BAKALAN WRINGINPITU,BALONG BENDO,KOTA SURABAYA,-7.312450,112.651240,ALFAMART
U062,UZ01,SIDOARJO,WISMA LIDAH KULON [WLK],TERUNG KULON,KRIAN,KABUPATEN SIDOARJO,-7.398771,112.607063,ALFAMART
U065,UZ01,SIDOARJO,MADE[MADE],MADE,SAMBIKEREP,KOTA SURABAYA,-7.277610,112.636870,ALFAMART
U069,UZ01,SIDOARJO,PAKIS 2 SURABAYA [PIYA],PAKIS,SAWAHAN,KOTA SURABAYA,-7.289360,112.727080,ALFAMART
U070,UZ01,SIDOARJO,TK. PAKIS [PKS],PAKIS,SAWAHAN,KOTA SURABAYA,-7.289960,112.723150,ALFAMART
U071,UZ01,SIDOARJO,MENGANTI DK. KRAMAT [MDKT],KRAMAT JEGU,TAMAN,KABUPATEN SIDOARJO,-7.382843,112.632643,ALFAMART
U072,UZ01,SIDOARJO,TK. MENGANTI KARANGAN [MKN],BABATAN,WIYUNG,KOTA SURABAYA,-7.311050,112.685210,ALFAMART
U074,UZ01,SIDOARJO,DUKUH KUPANG TIMUR [DKTR],PAKIS,SAWAHAN,KOTA SURABAYA,-7.282810,112.718220,ALFAMART
U075,UZ01,SIDOARJO,TK. JARAK [JRK],PUTAT JAYA,SAWAHAN,KOTA SURABAYA,-7.279900,112.719080,ALFAMART
U077,UZ01,SIDOARJO,SIMOGUNUNG KRAMAT [SMAT],PUTAT JAYA,SAWAHAN,KOTA SURABAYA,-7.272870,112.717530,ALFAMART
U081,UZ01,SIDOARJO,TK. KALIKUNDANG [KKG],SIMOMULYO,SUKO MANUNGGAL,KOTA SURABAYA,-7.260580,112.711740,ALFAMART
U087,UZ01,SIDOARJO,PANDEGILING [PDGG],WONOREJO,TEGALSARI,KOTA SURABAYA,-7.275620,112.734280,ALFAMART
U088,UZ01,SIDOARJO,KALIBUTUH 2 [KBH2],TEMBOK DUKUH,BUBUTAN,KOTA SURABAYA,-7.255350,112.722380,ALFAMART
U089,UZ01,SIDOARJO,EMBONG MALANG[EMG],KEDUNGDORO,TEGALSARI,KOTA SURABAYA,-7.259620,112.735450,ALFAMART
U092,UZ01,SIDOARJO,WONOREJO [WNJO],WONOREJO,TEGALSARI,KOTA SURABAYA,-7.269790,112.730910,ALFAMART
U094,UZ01,SIDOARJO,TK. REMBANGAN UTARA [RBU],JEPARA,BUBUTAN,KOTA SURABAYA,-7.241090,112.724440,ALFAMART
U095,UZ01,SIDOARJO,KALIBUTUH 3 [KBH3],TEMBOK DUKUH,BUBUTAN,KOTA SURABAYA,-7.252670,112.716020,ALFAMART
U097,UZ01,SIDOARJO,SAT TK. TELUK ARU (TLA),PERAK UTARA,PABEAN CANTIAN,KOTA SURABAYA,-7.216590,112.732160,ALFAMART
U100,UZ01,SIDOARJO,PERAK BARAT [PEBA],PERAK TIMUR,PABEAN CANTIAN,KOTA SURABAYA,-7.224760,112.731570,ALFAMART
U101,UZ01,SIDOARJO,SAT TK. PACAR KEMBANG (PACA),PACAR KEMBANG,TAMBAKSARI,KOTA SURABAYA,-7.262760,112.764290,ALFAMART
U102,UZ01,SIDOARJO,SAT TK.BRONGGALAN (BRG),PACAR KEMBANG,TAMBAKSARI,KOTA SURABAYA,-7.255210,112.765560,ALFAMART
U106,UZ01,SIDOARJO,SAT TK. KEBALEN [KBN],KREMBANGAN UTARA,PABEAN CANTIAN,KOTA SURABAYA,-7.227680,112.735890,ALFAMART
U108,UZ01,SIDOARJO,TK. TANAH MERAH [TMR],TANAH KALI KEDINDING,KENJERAN,KOTA SURABAYA,-7.230050,112.767300,ALFAMART
U110,UZ01,SIDOARJO,SAT TK. KEDUNG TARUKAN-2 (KDT2),PACAR KELING,TAMBAKSARI,KOTA SURABAYA,-7.260460,112.759160,ALFAMART
U112,UZ01,SIDOARJO,TK. DR.MOESTOPO MOJO [MSP],MOJO,GUBENG,KOTA SURABAYA,-7.265550,112.764500,ALFAMART
U113,UZ01,SIDOARJO,SAT TK. KEREMBANGAN BARU (KREB),KEMAYORAN,KREMBANGAN,KOTA SURABAYA,-7.239450,112.728910,ALFAMART
U115,UZ01,SIDOARJO,TK. TAMBAK DERES [TDR],BULAK,BULAK,KOTA SURABAYA,-7.232620,112.777140,ALFAMART
U117,UZ01,SIDOARJO,TK. SIDODADI BARU [SDB],SIMOLAWANG,SIMOKERTO,KOTA SURABAYA,-7.235760,112.749610,ALFAMART
U118,UZ01,SIDOARJO,TK. TAMBAK SEGARAN [TSG],TAMBAKREJO,SIMOKERTO,KOTA SURABAYA,-7.246870,112.758900,ALFAMART
U120,UZ01,SIDOARJO,TK. MANYAR [MYG2],MANYAREJO,MANYAR,KOTA SURABAYA,-7.121050,112.602270,ALFAMART
U122,2AZ1,REMBANG,ACHMAD DAHLAN [ADNL],TUMENGGUNGAN,LAMONGAN,KOTA SURABAYA,-7.121250,112.414570,ALFAMART
U124,UZ01,SIDOARJO,SAT TK.KALIJUDAN (KLJD),KALIJUDAN,MULYOREJO,KOTA SURABAYA,-7.255100,112.781940,ALFAMART
U125,UZ01,SIDOARJO,TK. MULYOSARI [MUL],KALISARI,MULYOREJO,KOTA SURABAYA,-7.258590,112.795690,ALFAMART
U126,UZ01,SIDOARJO,TK. BULAK JAYA [BKJ],WONOKUSUMO,SEMAMPIR,KOTA SURABAYA,-7.215640,112.755880,ALFAMART
U128,UZ01,SIDOARJO,SAT TK DULASIM,PULOPANCIKAN,GRESIK,KAB. GRESIK,-7.171880,112.654860,ALFAMART
U129,UZ01,SIDOARJO,TK.TENGGUMUNG WETAN [TWN],WONOKUSUMO,SEMAMPIR,KOTA SURABAYA,-7.216410,112.758550,ALFAMART
U130,UZ01,SIDOARJO,LEBAK INDAH UTARA [LIU],GADING,TAMBAKSARI,KOTA SURABAYA,-7.240770,112.781450,ALFAMART
U132,UZ01,SIDOARJO,MENUR PUMPUNGAN [MPP],MENUR PUMPUNGAN,SUKOLILO,KOTA SURABAYA,-7.288200,112.765210,ALFAMART
U133,2AZ1,REMBANG,ADI SUCIPTO TUBAN [ADIT],PERBON,TUBAN,KABUPATEN TUBAN,-6.887630,112.031180,ALFAMART
U134,UZ01,SIDOARJO,DARMAWANGSA [DWSA],AIRLANGGA,GUBENG,KOTA SURABAYA,-7.271729,112.756252,ALFAMART
U135,2AZ1,REMBANG,BASUKI RAHMAT TUBAN [BSRT],RONGGOMULYO,TUBAN,KABUPATEN TUBAN,-6.895000,112.048790,ALFAMART
U137,UZ01,SIDOARJO,PASESEH BANGKALAN [PESE],PASESEH,TANJUNG BUMI,KOTA SURABAYA,-6.891580,113.084050,ALFAMART
U138,UZ01,SIDOARJO,TRUNOJOYO MADURA [TORA],BINAJUH,KAMAL,KOTA SURABAYA,-7.154880,112.716960,ALFAMART
U140,UZ01,SIDOARJO,SAT JELINDRO  SAMBIKEREP,SAMBIKEREP,SAMBIKEREP,KOTA SURABAYA,-7.266970,112.656260,ALFAMART
