"store_code","store_name","branch_code","branch_name","fc_code","flagroute","mds_name","latitude","longitude","tipe_toko","","","",""
"KF56","JL PAHLAWAN","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2177358","106.7668287","","","","",""
"KF57","ALFAMART BUKIT DURI SELATAN 5","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.219809301354583","106.85311848250385","AU 10P COKE","","","",""
"KF59","KEMANGGISAN ILIR","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1883637","106.7926242","","","","",""
"KF61","ALFAMART LATUMENTEN RAYA [LMTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1516055","106.7949368","","","","",""
"KF63","ALFAMART KRAMAT PULO 39 [KMPU ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.181449","106.845283","AC 10P COKE","","","",""
"KF63","ALFAMART KRAMAT PULO 39 [KMPU ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.181449","106.845283","AC 10P COKE","","","",""
"KF66","ALFAMART RAWA BELONG 7 [RBG7]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.199960","106.782781","AC 10P COKE","","","",""
"KF69","ALFAMART KALIBARU TIMUR VI [KBTM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.168831","106.849575","AC 10P COKE","","","",""
"KF69","ALFAMART KALIBARU TIMUR VI [KBTM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.168831","106.849575","AC 10P COKE","","","",""
"KF72","H KELIK SRENGSENG","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.209696","106.75957","","","","",""
"KF75","ALFAMART CIDODOL KP. BARU [CDKB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.226793","106.778403","AU 10P COKE","","","",""
"KF77","ALFAMART CIDENG TIMUR 67 [CDTM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.164867","106.808401","","","","",""
"KF78","ALFAMART BIAK 35 [BIA3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.167090","106.808560","","","","",""
"KF79","ALFAMART WAHID HASYIM 161 [WHAY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.187286","106.818812","","","","",""
"kf89","ALFAMART KEBAYORAN LAMA RAYA","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.227069","106.778398","AC 10P COKE","","","",""
"KF97","ALFAMART TANJUNG DUREN 17","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.173916","106.781392","AC 10P COKE","","","",""
"KF98","JURAGANAN 40","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2177678","106.7913756","","","","",""
"KG02","JEMBATAN BESI 29","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.151845","106.799636","","","","",""
"KG04","AS SURUR 32","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2012559","106.7668297","","","","",""
"TC34","ALFAMART MEDITERANIA JASMIN 3 [MEJA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175518","106.784545","","","","",""
"TG59","JL B TELUK GONG","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.138027298","106.7776771","","","","",""
"L001","GAJAH MADA [GAMA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.415043","105.266913","AU 10P COKE","","","",""
"L008","WOLTER MONGONSIDI [WODI]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.424698","105.251187","AU 10P COKE","","","",""
"L013","IKAN SEBELAH [ISEB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.451885","105.258512","AU 10P COKE","","","",""
"L014","TEUKU UMAR - LPG [KUUM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.392001","105.262077","AU 10P COKE","","","",""
"L016","HAYAM WURUK - LPG [AMUK]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.409565","105.265957","AU 10P COKE","","","",""
"L017","SAM RATULANGI - LPG [ANGI]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.396785","105.248799","AU 10P COKE","","","",""
"L018","KH HASYIM ASHARI LPG [KHAR]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.447794","105.256506","AU 10P COKE","","","",""
"L020","TIRTAYASA - LPG [TIYA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.395014","105.296406","AU 10P COKE","","","",""
"L021","KI MAJA KDTN - LPG [JAON]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.38268","105.27163","AU 12P COKE","","","",""
"L033","YOS SUDARSO BUWA[YSOB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.446105","105.273960","","","","",""
"L053","SUTAN SYAHRIR LPG","LZ01","METRO","LZ01","L054","AHMAD GHOZALI","-5.134347","105.320135","AU 10P COKE","","","",""
"L069","JATIMULYO [JTML]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.338659","105.293304","AC 10P COKE","","","",""
"L121","SISINGAMANGARAJA","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.404436","105.241999","AC 12P COKE","","","",""
"L122","TEUKU CIK DITIRO [TCDO]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.398318","105.203626","AU 10P COKE","","","",""
"L127","RE. MARTADINATA [RMTA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.456152","105.254838","AU 10P COKE","","","",""
"L134","P. SENOPATI [PSPI]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.345759","105.296782","AU 10P COKE","","","",""
"L136","JL. CUT MUTIA [CTMA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.433833","105.262015","AU 10P COKE","","","",""
"L144","RATU DIBALAU 2 [RTD2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.367748","105.274763","AU 10P COKE","","","",""
"L145","RATU DIBALAU 3 [RTD3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.351164","105.291898","AU 10P COKE","","","",""
"L191","YOS SUDARSO SKR[YSRO]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.443380","105.286578","AU 10P COKE","","","",""
"L192","DR HARUN [DHRN]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.415142","105.273613","AU 10P COKE","","","",""
"L233","PAGAR ALAM (PU) [PAPU]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.388092","105.240554","AC 10P COKE","","","",""
"L235","HENDRO SURATMIN/F [HSTN]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.385263","105.293685","AU 10P COKE","","","",""
"L369","PRAMUKA/F[PMKA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.36959","105.22805","AU 10P COKE","","","",""
"L370","KAPT. ABD HAQ/F[KHAQ]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.364038","105.235363","","","","",""
"L397","TEUKU CIK DITIRO 2[TCD2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.397144","105.213109","AC 10P COKE","","","",""
"L398","PULAU SEBESI/F [PLSB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.385400","105.314492","AU 10P COKE","","","",""
"L407","RIDWAN RAIS[RWRS]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.404737","105.285437","AU 10P COKE","","","",""
"L409","KEPAYANG PERMAI/F[KYGP]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.373395","105.219592","AU 12P COKE","","","",""
"L413","IMAM BONJOL 2","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.397305","105.238918","AU 10P COKE","","","",""
"L414","PANGLIMA POLIM 2 [PAP2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.394666","105.248841","AU 10P COKE","","","",""
"L415","TEUKU UMAR KOGA [TUKA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.394427","105.261738","AU 8P COKE","","","",""
"L421","PURNAWIRAWAN/F [PRWN]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.387065","105.233094","AU 10P COKE","","","",""
"L423","AGUS SALIM [AGSM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.412309","105.252719","AU 10P COKE","","","",""
"L431","HAYAM WURUK 2 [HYWR]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.408198","105.262951","AU 10P COKE","","","",""
"L433","IMAM BONJOL 3","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.405595","105.252579","","","","",""
"L439","GATOT SUBROTO [GTST]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.436366","105.287144","AC 10P COKE","","","",""
"L441","IKAN TENGGIRI [IKTG]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.449921","105.261740","AU 10P COKE","","","",""
"L443","IMAM BONJOL 4 [IMJ4]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.392379","105.225631","AU 10P COKE","","","",""
"L453","PERWIRA EMIR M NOER [PRW]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.420128","105.246700","","","","",""
"L454","RADEN INTAN BDL [RIB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.418947","105.258530","AU 10P COKE","","","",""
"L455","RA BASYID BDL [RAB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.356133","105.261895","AU 10P COKE","","","",""
"L456","P. ANTASARI 3 [PA3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.407296","105.273836","AU 10P COKE","","","",""
"L460","GATOT SOEBROTO 2/F [GTT2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.423942","105.272926","AU 8P NON COKE","","","",""
"L469","AHMAD YANI BDL [AHY1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.422099","105.257372","AU 10P COKE","","","",""
"L472","PRAMUKA 2 [PAK2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.37487","105.22277","AU 10P COKE","","","",""
"L486","FAJAR BARU [FJB1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.347861","105.266375","AU 10P COKE","","","",""
"L488","DIPONEGORO 2 [DPN2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.436213","105.264629","AU 10P COKE","","","",""
"L493","SULTAN HAJI FRC/F [SHFC]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.377815","105.262720","AU 10P COKE","","","",""
"L495","YOS SUDARSO 3 [YSD3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.444114","105.278562","AU 10P COKE","","","",""
"L504","RYACUDU KORPRI [RYK1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.367915","105.300489","AU 10P COKE","","","",""
"L510","SUMBER REJO 2 [SMJ2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.390118","105.210362","AC 10P COKE","","","",""
"L515","RA. KARTINI BDL [RAK1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.415022","105.255233","AU 10P COKE","","","",""
"L522","BUKIT KENCANA BDL [BKN1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.399571","105.286324","AC 10P COKE","","","",""
"L528","PUTRI BALAU [PTBB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.407079","105.269986","AU 12P COKE","","","",""
"L531","ZA. PAGAR ALAM [ZAPL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.381671","105.256679","AC 10P COKE","","","",""
"L532","SULTAN AGUNG [SLAL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.382490","105.278025","AU 10P COKE","","","",""
"L535","SISINGAMANGARAJA 2","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.408443","105.243534","AU 10P COKE","","","",""
"L536","LETJEN SOEPRAPTO [LTS1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.393902","105.244869","AU 12P COKE","","","",""
"L539","TEUKU CIK DITIRO 3 [TCD3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.399649","105.211451","AU 12P COKE","","","",""
"L541","ZA. PAGAR ALAM 2 [ZPA2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.378923","105.252044","AU 10P COKE","","","",""
"L548","CITRA GARDEN 2 [CTG2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.444842","105.247299","AU 10P COKE","","","",""
"L554","PAHLAWAN 2 [PHL2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.396588","105.263628","AU 6P COKE","","","",""
"L561","UNTUNG SUROPATI BDL [USB1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.368107","105.256039","AU 10P COKE","","","",""
"L562","PERINTIS BDL [PBL1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.418895","105.271306","AU 10P COKE","","","",""
"L569","RADEN IMBA KUSUMA/F/F [RDIB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.403850","105.212621","","","","",""
"L570","P. ANTASARI 4 [PAT4]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.404854","105.278297","AU 10P COKE","","","",""
"L573","BASUKI RAHMAT 2 [BRM2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.436429","105.251815","AU 10P COKE","","","",""
"L576","TIRTAYASA 4 [TIR4]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.401127","105.312480","AU 10P COKE","","","",""
"L577","KAMBOJA BDL [KMBL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.412770","105.261152","AC 10P COKE","","","",""
"L580","MH. YAMIN [MHYB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.421191","105.266872","AC 10P COKE","","","",""
"L581","CUT NYAK DIEN 2 [CUT2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.418461","105.251651","AU 10P COKE","","","",""
"L582","PRAMUKA 3 FRC/F [PRM3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.384668","105.222131","AU 10P COKE","","","",""
"L583","HOS COKROAMINOTO [HCM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.421593","105.262816","AU 10P COKE","","","",""
"L584","IMAM BONJOL 5","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.399385","105.244314","AC 10P COKE","","","",""
"L586","RIDWAN RAIS 2 [RDR2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.410137","105.285939","AU 10P COKE","","","",""
"L588","LAKS. MALAHAYATI [LML1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.447875","105.268330","","","","",""
"L590","RYACUDU KORPRI 2 [RCK2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.380296","105.288229","AU 10P COKE","","","",""
"L594","TAMIN BDL","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.408811","105.248391","AU 10P COKE","","","",""
"L595","SOEKARNO HATTA KM23 [SH23]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.409376","105.294090","AU 10P COKE","","","",""
"L596","RATU DIBALAU 5 [RDL5]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.356690","105.287419","AC 10P COKE","","","",""
"L597","PULAU DAMAR BDL [PDB1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.367831","105.289746","AU 10P COKE","","","",""
"L600","PROF. S. BROJONEGORO/F [PSBF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.37127","105.24015","","","","",""
"L602","RATU DIBALAU LAMPUNG/F [RUDU]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.361434","105.281145","AU 10P COKE","","","",""
"L603","URIP SUMOHARJO 4 [USM4]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.3869","105.26375","AC 10P COKE","","","",""
"L604","WR. SUPRATMAN [WRS]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.445368","105.254384","AU 10P COKE","","","",""
"L605","TANJUNG SENANG [TJS1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.365567","105.275739","AU 10P COKE","","","",""
"L606","KETEGUHAN [KTH1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.462679","105.243715","AU 10P COKE","","","",""
"L611","CITRAMAS [CITL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.384427","105.210980","AU 10P COKE","","","",""
"L619","RYACUDU SUKARAME/F [RYD1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.376029","105.295304","AU 10P COKE","","","",""
"L621","KALIBALOK [KLBO]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.397033","105.289997","AU 10P COKE","","","",""
"L622","KORPRI JAYA/F [KRPJ]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.361057","105.305427","AU 10P COKE","","","",""
"L627","PULAU SEBESI 2/F [PUS2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.386798","105.308572","AU 10P COKE","","","",""
"L628","WAY DADI FRC/F [WYDI]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.384058","105.289611","AU 10P COKE","","","",""
"L635","PULAU BACAN [PUB1]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.407034","105.269481","AU 10P COKE","","","",""
"L636","AIRAN RAYA F/F [AIRF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.350426","105.299302","AU 10P COKE","","","",""
"L637","WAN ABDURRAHMAN [WABD]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.406889","105.197172","","","","",""
"L638","LITTLE EUROPE [LTEO]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.445348","105.245639","","","","",""
"L639","SEGALA MIDER [SMDR]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.390757","105.249294","AU 10P COKE","","","",""
"L641","SUKADANAHAM","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.416676","105.231464","","","","",""
"L644","HENDRO SURATMIN 3 F/F [HSN3]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.377605","105.303112","AU 10P COKE","","","",""
"L646","TEUKUUMAR PENENGAHAN [TEUP]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.399657","105.261104","","","","",""
"L647","SAMRATULANGI 2 F/F [SAI2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.400382","105.255630","","","","",""
"L648","TANJUNG KARANG PUSAT [TKPT]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.408734","105.256980","","","","",""
"L655","SRIWIJAYA ENGGAL [SRWE]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.421956","105.259196","AU 10P COKE","","","",""
"L660","KEDAMAIAN [KEDM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.390993","105.286438","AC 10P COKE","","","",""
"L667","SUKARAME [SKAE]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.364874","105.301527","AC 10P COKE","","","",""
"L691","PENGAJARAN [PNJR]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.432483","105.254030","AU 10P COKE","","","",""
"L693","GEDUNG MENENG [GDMN]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.373510","105.240659","AU 12P COKE","","","",""
"L697","BUMI RAYA [BMRY]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.435603","105.284027","AU 12P COKE","","","",""
"L698","GAJAH MADA 2 [GHM2]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.415428","105.264381","AU 12P COKE","","","",""
"L704","SUKABUMI [SUBM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.396793","105.301509","AC 10P COKE","","","",""
"L709","SEGALA MIDER 2 [SEDE]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.386223","105.248573","AU 10P COKE","","","",""
"L713","RA BASYID 2 F/F [RABF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.358402","105.259679","AU 8P COKE","","","",""
"L719","SUKARAME BARU F/F [SKBF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.385312","105.298926","AU 10P COKE","","","",""
"L732","MAYOR SALIM BATUBARA [MYSM]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.440451","105.270455","","","","",""
"L733","BUMI MANTI F/F [BMMF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.3620149","105.2500253","","","","",""
"L735","LEMPASING F/F [LPSF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.481666","105.249907","AC 10P COKE","","","",""
"L737","SUMUR BATU [SUBT]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.434868","105.268405","","","","",""
"L739","IMAM BONJOL LKPR","LZ01","LAMPUNG","LZ01","L054","ANGGI NOVRI ANDIKA","-5.394664","105.234786","AC 12P COKE","","","",""
"L746","SOEKARNO-HATTA PUSKD [SHPD]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.401748","105.290211","AU 10P COKE","","","",""
"L747","BERINGIN JAYA [BRJY]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.405012","105.200249","","","","",""
"L749","RAYA HENDRO SURATMIN [RYHS]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.380390","105.300687","AC 10P COKE","","","",""
"L753","SUMUR PUTRI [SWRT]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.435890","105.255126","AU 10P COKE","","","",""
"L754","DIPONEGORO LPG [DPOL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.433154","105.262179","AC 12P COKE","","","",""
"L755","DC TEMBESU [ALDT]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.411585","105.303545","AU 10P COKE","","","",""
"L759","TUPAI KEDATON F/F [TPKF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.388083","105.257306","AA 8P COKE","","","",""
"L760","MS BATUBARA 2 F/F [MSBR]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.442241","105.272987","","","","",""
"L763","TIRTAYASA SUKABUMI [TRTY]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.403100","105.317068","AC 10P COKE","","","",""
"L764","SINGKEP SUKARAME F/F [SSKF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.394405","105.314568","AC 10P COKE","","","",""
"L765","RAYA PU PAGAR ALAM [RPPA]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.385415","105.256652","AC 10P COKE","","","",""
"L768","PATIMURA BDL [PATL]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.441310","105.264874","","","","",""
"L769","GUNUNG TERANG F/F [GUNT]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.379078","105.238052","AC 10P COKE","","","",""
"L770","JENSUD BDL [JSDB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.422786","105.267400","AU 10P COKE","","","",""
"L773","RAYA RATULANGI [RRLI]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.397202","105.250709","","","","",""
"L776","RAYA BACAN F/F [RYBF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.401035","105.269577","AC 10P COKE","","","",""
"L780","CAMPANG RAYA [CAMP]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.406614","105.304104","AC 10P COKE","","","",""
"L783","JALAN ONTA F/F [JLOF]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.3977845","105.2567023","AC 10P COKE","","","",""
"L785","YOS SUDARSO BARU [YSSB]","LZ01","LAMPUNG","LZ01","L548","ANGGI NOVRI ANDIKA","-5.444263","105.292530","AU 10P COKE","","","",""
"P013","KANTEN LAUT/F[KTNL]","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.920999","104.770526","AE 8P COKE","","","",""
"P019","RADIAL[RDIL]","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.9833346","104.7499324","AU 10P COKE","","","",""
"P032","KOLONEL ATMO[LAMO]","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.980787","104.757234","AC 10P COKE","","","",""
"P033","TANAH MAS","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.913705","104.667327","","","","",""
"P035","SUKABANGUN 2-1","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.93516821","104.73492966","AE 10P COKE","","","",""
"P036","ABUSAMAH-1","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.94290136","104.74504364","AE 10P COKE","","","",""
"P038","ANWAR SASTRO[ARSO]","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.977633","104.746606","AU 10P COKE","","","",""
"P039","ALI GATMIR[AGMR]","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.983183","104.769835","AC 10P COKE","","","",""
"P041","GANDA SUBRATA","PZ01","PALEMBANG","PZ01","P139","SANDY SAPUTRA","-2.931918","104.762857","AU 8P COKE","","","",""
